user_id,product_id,event_time,user_age,user_city_tier,product_category,product_brand,price,price_log,session_duration,browsing_time_last_7d_mins,browsing_time_last_7d_log,days_since_last_purchase,days_since_last_purchase_log,avg_cart_value,avg_cart_value_log,total_orders,total_browsing_events,total_clicks,click_through_proxy,category_affinity,is_affordable,price_to_avg_cart_ratio,event_hour,event_dayofweek,purchased_within_7_days
U_040,P_039,2025-11-19 07:50:01,21,Tier-1,Electronics,Sony,17759.54,9.78473442148933,20.84,5.986,1.9439081463846402,0.0,0.0,10828.215,9.290002853526774,2.0,5,1,0.2,0,0,1.6401170460689967,7,2,1
U_017,P_066,2025-11-21 14:03:18,39,Tier-2,Fashion,UrbanWeave,3081.89,8.033622747716699,44.0,19.785,3.0342315727046008,0.0,0.0,2564.415,7.849875537890053,2.0,6,3,0.5,1,0,1.2017906618078587,14,4,1
U_036,P_061,2025-11-21 15:02:40,38,Tier-3,Electronics,Sony,13074.17,9.478470290760646,6.57,8.433333333333334,2.2442495159810822,0.0,0.0,20349.65,9.920868131392579,2.0,9,3,0.3333333333333333,1,0,0.6424764062281169,15,4,0
U_005,P_026,2025-11-21 19:12:38,25,Tier-1,FMCG,HUL,1073.54,6.979647942006703,1.01,4.765,1.7518051537210222,9.874097222222222,2.3863835594803597,2212.74,7.702438671864932,1.0,6,1,0.16666666666666666,0,0,0.48516319133743685,19,4,0
U_043,P_045,2025-11-22 18:44:31,26,Tier-3,FMCG,Nestle,916.07,6.821183805220893,2.8,8.706,2.2727442509830245,0.0,0.0,703.955,6.558133970987827,2.0,10,4,0.4,1,0,1.3013189763550226,18,5,1
U_043,P_057,2025-11-22 23:50:29,26,Tier-3,Fashion,UrbanWeave,3024.55,8.014848172119837,7.72,8.706,2.2727442509830245,0.0,0.0,703.955,6.558133970987827,2.0,10,4,0.4,0,0,4.296510430354213,23,5,0
U_021,P_024,2025-11-23 00:16:09,55,Tier-1,Fashion,StyleHub,3403.82,8.132947353750168,3.82,10.633333333333333,2.4538745405402715,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,3,0,0.0,1,0,1.042916890080429,0,6,0
U_036,P_031,2025-11-24 13:07:09,38,Tier-3,Electronics,Sony,22616.02,10.026457999169999,3.12,8.433333333333334,2.2442495159810822,0.0,0.0,20349.65,9.920868131392579,2.0,9,3,0.3333333333333333,1,0,1.1113714486489938,13,0,0
U_035,P_071,2025-11-26 09:13:57,24,Tier-1,Electronics,Xiaomi,10198.73,9.230116528333776,9.82,9.218333333333334,2.3241834925465414,0.0,0.0,10198.73,9.230116528333776,1.0,6,0,0.0,1,1,1.0,9,2,1
U_041,P_002,2025-11-26 13:47:53,42,Tier-2,Fashion,StyleHub,3080.69,8.033233426784808,3.94,9.09,2.3115448343655176,0.0,0.0,2694.94,7.899502216591669,1.0,11,2,0.18181818181818182,1,0,1.143138622752269,13,2,0
U_025,P_037,2025-11-27 05:48:09,29,Tier-3,Fashion,TrendCraft,1143.23,7.04248720068316,2.17,4.764285714285714,1.7516812456606445,70.80082175925926,4.2738959211037155,1449.0,7.27931883541462,1.0,7,2,0.2857142857142857,1,1,0.7889786059351277,5,3,0
U_014,P_011,2025-11-28 09:20:37,57,Tier-3,Fashion,TrendCraft,4009.36,8.296636291832128,4.82,6.92,2.0693912058263346,0.0,0.0,4009.36,8.296636291832128,1.0,7,3,0.42857142857142855,1,0,1.0,9,4,1
U_011,P_017,2025-12-01 05:08:02,28,Tier-2,Electronics,Samsung,7183.53,8.879685382316469,17.23,8.837,2.2861507865306208,67.9072337962963,4.232761162295165,1449.0,7.27931883541462,1.0,10,2,0.2,1,1,4.957577639751553,5,0,0
U_007,P_033,2025-12-01 08:15:33,56,Tier-1,Electronics,Boat,1716.13,7.448409571485055,4.2,10.143636363636363,2.410868605259215,0.0,0.0,12089.61,9.400184397257455,2.0,11,2,0.18181818181818182,0,1,0.1419508156177081,8,0,1
U_009,P_014,2025-12-01 19:12:59,40,Tier-1,Electronics,JBL,20704.72,9.938165269584188,3.24,9.932857142857143,2.3917726717665166,0.0,0.0,10757.460000000001,9.283447700796168,2.0,7,2,0.2857142857142857,1,0,1.9246848233690852,19,0,1
U_003,P_026,2025-12-01 22:33:06,32,Tier-1,FMCG,HUL,1073.54,6.979647942006703,1.66,8.107272727272727,2.2090732951311,52.624016203703704,3.9819970312282145,15057.24,9.619680628654683,2.0,11,6,0.5454545454545454,0,0,0.07129726297781001,22,0,0
U_037,P_075,2025-12-02 16:42:51,26,Tier-3,Fashion,ModaLeaf,4366.62,8.381973517303344,4.86,4.86,1.7681496035889213,0.0,0.0,4366.62,8.381973517303344,1.0,1,1,1.0,1,0,1.0,16,1,1
U_044,P_043,2025-12-04 18:05:59,43,Tier-2,Fashion,StyleHub,1449.0,7.27931883541462,7.19,5.3775,1.8527761710338295,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,8,1,0.125,1,1,0.44396782841823057,18,3,0
U_002,P_063,2025-12-04 20:53:44,46,Tier-2,FMCG,Patanjali,889.15,6.791389987850872,1.05,4.075,1.6243265249278511,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,4,0,0.0,0,0,0.272432018383761,20,3,0
U_036,P_007,2025-12-05 02:05:52,38,Tier-3,FMCG,ITC,234.02,5.459670616905795,1.49,8.433333333333334,2.2442495159810822,0.0,0.0,20349.65,9.920868131392579,2.0,9,3,0.3333333333333333,0,1,0.011499952087628043,2,4,0
U_041,P_073,2025-12-05 14:53:36,42,Tier-2,Electronics,Samsung,23315.49,10.056916114556213,7.47,9.09,2.3115448343655176,0.0,0.0,2694.94,7.899502216591669,1.0,11,2,0.18181818181818182,0,0,8.651580369136234,14,4,0
U_036,P_042,2025-12-06 09:05:10,38,Tier-3,Electronics,Boat,18236.21,9.811219291402352,5.63,8.433333333333334,2.2442495159810822,0.0,0.0,20349.65,9.920868131392579,2.0,9,3,0.3333333333333333,1,0,0.8961436683186196,9,5,1
U_023,P_039,2025-12-06 13:38:42,38,Tier-2,Electronics,Sony,17759.54,9.78473442148933,3.34,15.719999999999999,2.8166056076565553,0.0,0.0,17759.54,9.78473442148933,1.0,5,1,0.2,0,0,1.0,13,5,1
U_026,P_004,2025-12-06 21:47:08,39,Tier-2,Fashion,UrbanWeave,3263.75,8.090938469100516,1.74,5.838888888888889,1.922625275294243,21.782141203703702,3.1259769484965996,7732.26,8.95328578618271,1.0,9,2,0.2222222222222222,0,0,0.4220952218368239,21,5,0
U_030,P_019,2025-12-07 00:21:53,45,Tier-3,FMCG,ITC,1084.88,6.990145997151043,0.9,4.918,1.7779985539780179,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,10,1,0.1,1,0,0.3324029107621601,0,6,0
U_019,P_029,2025-12-07 12:37:10,41,Tier-1,Fashion,ModaLeaf,836.56,6.730492902924116,3.48,5.398571428571429,1.8560747511638953,0.0,0.0,4101.67,8.31939326025318,1.0,7,0,0.0,0,1,0.20395594964977679,12,6,0
U_014,P_020,2025-12-08 22:11:09,57,Tier-3,Fashion,ModaLeaf,4101.67,8.31939326025318,3.47,6.92,2.0693912058263346,10.076759259259259,2.404849152910454,4009.36,8.296636291832128,1.0,7,3,0.42857142857142855,1,0,1.0230236247181594,22,0,0
U_015,P_049,2025-12-11 06:30:44,41,Tier-3,Electronics,Sony,14855.25,9.606175931108504,13.64,11.99,2.5641798306825083,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,3,0,0.0,1,0,4.551589429337419,6,3,0
U_026,P_033,2025-12-11 10:42:07,39,Tier-2,Electronics,Boat,1716.13,7.448409571485055,17.98,5.838888888888889,1.922625275294243,26.320324074074072,3.3076308967872152,7732.26,8.95328578618271,1.0,9,2,0.2222222222222222,1,1,0.22194416638861084,10,3,0
U_020,P_069,2025-12-11 17:36:00,47,Tier-1,Fashion,StyleHub,4315.71,8.370248817019226,20.32,18.755714285714284,2.9834427804212535,0.0,0.0,13074.17,9.478470290760646,1.0,7,4,0.5714285714285714,0,0,0.33009437692794263,17,3,0
U_040,P_005,2025-12-12 12:30:29,21,Tier-1,Fashion,ModaLeaf,2046.94,7.624589688855236,2.46,5.986,1.9439081463846402,19.69476851851852,3.029880939756091,10828.215,9.290002853526774,2.0,5,1,0.2,1,1,0.1890376206974095,12,4,0
U_044,P_005,2025-12-12 17:00:03,43,Tier-2,Fashion,ModaLeaf,2046.94,7.624589688855236,6.8,5.3775,1.8527761710338295,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,8,1,0.125,1,1,0.6271742627345844,17,4,0
U_009,P_031,2025-12-12 23:50:49,40,Tier-1,Electronics,Sony,22616.02,10.026457999169999,8.67,9.932857142857143,2.3917726717665166,10.817939814814816,2.469618700239574,10757.460000000001,9.283447700796168,2.0,7,2,0.2857142857142857,1,0,2.1023568760655396,23,4,0
U_016,P_043,2025-12-12 23:52:17,20,Tier-3,Fashion,StyleHub,1449.0,7.27931883541462,17.8,11.512857142857143,2.5267566871196845,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,7,2,0.2857142857142857,1,1,0.44396782841823057,23,4,0
U_023,P_001,2025-12-13 02:19:33,38,Tier-2,Electronics,Samsung,6822.65,8.828149798289923,40.02,15.719999999999999,2.8166056076565553,3.2783680555555557,1.453571641451174,17759.54,9.78473442148933,1.0,5,1,0.2,0,1,0.3841681710224476,2,5,0
U_012,P_017,2025-12-13 03:42:24,41,Tier-1,Electronics,Samsung,7183.53,8.879685382316469,18.4,8.426666666666668,2.2435425523602626,0.0,0.0,1670.855,7.421689067395996,2.0,6,2,0.3333333333333333,0,1,4.299313824359385,3,5,0
U_043,P_001,2025-12-13 14:48:34,26,Tier-3,Electronics,Samsung,6822.65,8.828149798289923,10.43,8.706,2.2727442509830245,0.0,0.0,703.955,6.558133970987827,2.0,10,4,0.4,0,1,9.691883714157864,14,5,0
U_002,P_023,2025-12-15 18:28:09,46,Tier-2,FMCG,Nestle,471.11,6.157212009280883,0.94,4.075,1.6243265249278511,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,4,0,0.0,0,1,0.14434622749904252,18,0,0
U_015,P_016,2025-12-17 10:50:47,41,Tier-3,Electronics,Boat,13946.79,9.543076351760204,17.29,11.99,2.5641798306825083,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,3,0,0.0,1,0,4.27324090386825,10,2,0
U_007,P_064,2025-12-18 04:13:44,56,Tier-1,FMCG,ITC,394.47,5.980074930980508,2.68,10.143636363636363,2.410868605259215,13.873738425925925,2.699597136132519,12089.61,9.400184397257455,2.0,11,2,0.18181818181818182,1,1,0.03262884410663371,4,3,0
U_003,P_035,2025-12-18 04:46:07,32,Tier-1,Electronics,Samsung,17092.29,9.746441267821824,4.36,8.107272727272727,2.2090732951311,68.88305555555556,4.246823210061996,15057.24,9.619680628654683,2.0,11,6,0.5454545454545454,1,0,1.1351542513767463,4,3,0
U_012,P_018,2025-12-18 09:38:00,41,Tier-1,FMCG,ITC,184.28,5.221868194384631,3.75,8.426666666666668,2.2435425523602626,0.0,0.0,1670.855,7.421689067395996,2.0,6,2,0.3333333333333333,1,1,0.1102908391212882,9,3,0
U_029,P_070,2025-12-19 10:09:31,59,Tier-1,Fashion,TrendCraft,4159.46,8.333380924065208,4.22,3.675,1.5422291627406504,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,2,0,0.0,0,0,1.2744419762543087,10,4,0
U_004,P_032,2025-12-20 05:04:51,60,Tier-2,Fashion,TrendCraft,2925.72,7.981637621029636,12.79,13.995,2.7077168122009723,0.0,0.0,2594.726666666667,7.861621782090544,3.0,4,1,0.25,1,1,1.1275638538677162,5,5,1
U_017,P_070,2025-12-20 16:16:30,39,Tier-2,Fashion,TrendCraft,4159.46,8.333380924065208,17.4,19.785,3.0342315727046008,0.0,0.0,2564.415,7.849875537890053,2.0,6,3,0.5,1,0,1.621991760304007,16,5,0
U_001,P_028,2025-12-20 18:42:55,56,Tier-3,FMCG,HUL,799.08,6.68471172266826,8.01,13.024999999999999,2.6408414514087597,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,4,2,0.5,0,1,0.24483492914592112,18,5,0
U_026,P_022,2025-12-21 10:13:46,39,Tier-2,Electronics,Xiaomi,9467.2,9.155694094196154,7.88,5.838888888888889,1.922625275294243,36.300636574074076,3.6190103928332054,7732.26,8.95328578618271,1.0,9,2,0.2222222222222222,1,1,1.2243768316119739,10,6,0
U_016,P_010,2025-12-24 19:42:22,20,Tier-3,Electronics,Boat,23230.3,10.053255786316585,33.88,11.512857142857143,2.5267566871196845,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,7,2,0.2857142857142857,0,0,7.117671390271926,19,2,0
U_020,P_040,2025-12-25 05:31:02,47,Tier-1,FMCG,ITC,810.2,6.698514632836919,2.83,18.755714285714284,2.9834427804212535,0.0,0.0,13074.17,9.478470290760646,1.0,7,4,0.5714285714285714,0,0,0.06196951699419543,5,3,0
U_016,P_004,2025-12-26 06:24:43,20,Tier-3,Fashion,UrbanWeave,3263.75,8.090938469100516,2.18,11.512857142857143,2.5267566871196845,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,7,2,0.2857142857142857,1,0,1.0,6,4,0
U_020,P_035,2025-12-26 12:10:31,47,Tier-1,Electronics,Samsung,17092.29,9.746441267821824,28.07,18.755714285714284,2.9834427804212535,0.0,0.0,13074.17,9.478470290760646,1.0,7,4,0.5714285714285714,1,0,1.3073327025730888,12,4,0
U_034,P_011,2025-12-26 15:12:23,54,Tier-1,Fashion,TrendCraft,4009.36,8.296636291832128,6.96,6.136,1.9651523952777084,111.58659722222222,4.723722678622932,7183.53,8.879685382316469,1.0,5,1,0.2,0,0,0.5581322831532687,15,4,0
U_044,P_074,2025-12-26 21:03:22,43,Tier-2,Fashion,UrbanWeave,2212.74,7.702438671864932,8.38,5.3775,1.8527761710338295,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,8,1,0.125,1,1,0.6779747223286097,21,4,0
U_026,P_058,2025-12-27 11:39:50,39,Tier-2,FMCG,Patanjali,970.19,6.8785221237118614,0.87,5.838888888888889,1.922625275294243,42.36040509259259,3.7695466996290916,7732.26,8.95328578618271,1.0,9,2,0.2222222222222222,0,0,0.12547301823787613,11,5,0
U_045,P_047,2025-12-28 00:19:11,19,Tier-1,Fashion,UrbanWeave,3896.89,8.26819066006953,1.57,8.37375,2.237913229633462,0.0,0.0,12813.736666666666,9.458351089751043,3.0,8,4,0.5,0,0,0.30411815861155256,0,6,0
U_041,P_036,2025-12-28 12:35:06,42,Tier-2,Fashion,StyleHub,520.25,6.256229773113011,12.76,9.09,2.3115448343655176,0.0,0.0,2694.94,7.899502216591669,1.0,11,2,0.18181818181818182,1,1,0.1930469695058146,12,6,0
U_022,P_063,2025-12-29 17:10:33,19,Tier-1,FMCG,Patanjali,889.15,6.791389987850872,3.64,8.046666666666667,2.2023963657386134,101.05428240740741,4.625504852191247,2925.72,7.981637621029636,1.0,3,2,0.6666666666666666,0,0,0.3039080978357464,17,0,0
U_020,P_061,2025-12-30 02:44:31,47,Tier-1,Electronics,Sony,13074.17,9.478470290760646,37.47,18.755714285714284,2.9834427804212535,0.0,0.0,13074.17,9.478470290760646,1.0,7,4,0.5714285714285714,1,0,1.0,2,1,1
U_033,P_021,2025-12-30 13:19:08,20,Tier-3,Fashion,UrbanWeave,3032.41,8.017442678242706,6.89,14.870000000000001,2.7644305345383176,0.0,0.0,5107.969999999999,8.538753097322953,2.0,4,1,0.25,0,0,0.5936624529901312,13,1,1
U_012,P_030,2025-12-31 19:00:31,41,Tier-1,FMCG,Patanjali,261.02,5.568420836725524,1.13,8.426666666666668,2.2435425523602626,0.0,0.0,1670.855,7.421689067395996,2.0,6,2,0.3333333333333333,1,1,0.15621942059604213,19,2,1
U_019,P_039,2025-12-31 19:41:04,41,Tier-1,Electronics,Sony,17759.54,9.78473442148933,4.88,5.398571428571429,1.8560747511638953,0.0,0.0,4101.67,8.31939326025318,1.0,7,0,0.0,1,0,4.329831507654199,19,2,0
U_018,P_047,2025-12-31 21:54:21,19,Tier-3,Fashion,UrbanWeave,3896.89,8.26819066006953,2.26,5.172499999999999,1.8201039422371974,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,4,1,0.25,1,0,1.1939915741095366,21,2,0
U_035,P_017,2026-01-01 00:24:21,24,Tier-1,Electronics,Samsung,7183.53,8.879685382316469,6.25,9.218333333333334,2.3241834925465414,34.79888888888889,3.577916856301793,10198.73,9.230116528333776,1.0,6,0,0.0,1,1,0.7043553462048706,0,3,0
U_011,P_003,2026-01-01 18:59:06,28,Tier-2,Electronics,Samsung,5597.61,8.630273631627261,4.34,8.837,2.2861507865306208,99.48436342592592,4.61000212759236,1449.0,7.27931883541462,1.0,10,2,0.2,1,1,3.863084886128364,18,3,0
U_019,P_074,2026-01-01 20:46:50,41,Tier-1,Fashion,UrbanWeave,2212.74,7.702438671864932,2.5,5.398571428571429,1.8560747511638953,0.0,0.0,4101.67,8.31939326025318,1.0,7,0,0.0,0,1,0.5394729463852528,20,3,0
U_034,P_017,2026-01-04 03:34:49,54,Tier-1,Electronics,Samsung,7183.53,8.879685382316469,7.67,6.136,1.9651523952777084,120.10217592592592,4.796634618406921,7183.53,8.879685382316469,1.0,5,1,0.2,1,1,1.0,3,6,0
U_017,P_032,2026-01-05 16:14:42,39,Tier-2,Fashion,TrendCraft,2925.72,7.981637621029636,45.0,19.785,3.0342315727046008,0.0,0.0,2564.415,7.849875537890053,2.0,6,3,0.5,1,1,1.1408917823363223,16,0,0
U_038,P_065,2026-01-06 11:37:23,56,Tier-3,FMCG,Dove,107.23,4.684258592307055,1.18,7.892727272727272,2.1852337823128405,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,11,3,0.2727272727272727,1,1,0.03285484488701647,11,1,0
U_045,P_042,2026-01-07 05:41:14,19,Tier-1,Electronics,Boat,18236.21,9.811219291402352,2.02,8.37375,2.237913229633462,0.0,0.0,12813.736666666666,9.458351089751043,3.0,8,4,0.5,1,0,1.4231765857526337,5,2,0
U_020,P_053,2026-01-07 14:32:25,47,Tier-1,Electronics,Xiaomi,7233.76,8.886652466435212,18.96,18.755714285714284,2.9834427804212535,6.9082638888888885,2.0679082746161623,13074.17,9.478470290760646,1.0,7,4,0.5714285714285714,1,1,0.5532863654059875,14,2,0
U_013,P_012,2026-01-08 00:11:34,53,Tier-3,FMCG,Dove,368.89,5.913205664139371,10.16,6.734999999999999,2.045755484025029,89.08003472222222,4.500698549851144,298.67,5.702681869212168,1.0,6,0,0.0,1,1,1.23510898315867,0,3,0
U_014,P_001,2026-01-08 12:58:20,57,Tier-3,Electronics,Samsung,6822.65,8.828149798289923,13.99,6.92,2.0693912058263346,40.6928587962963,3.730329862252098,4009.36,8.296636291832128,1.0,7,3,0.42857142857142855,0,1,1.7016805674721152,12,3,0
U_011,P_046,2026-01-09 04:10:51,28,Tier-2,Fashion,TrendCraft,3098.53,8.039005766075613,6.61,8.837,2.2861507865306208,106.86752314814815,4.680903836671491,1449.0,7.27931883541462,1.0,10,2,0.2,0,0,2.138391994478951,4,4,0
U_045,P_049,2026-01-10 18:31:46,19,Tier-1,Electronics,Sony,14855.25,9.606175931108504,4.85,8.37375,2.237913229633462,0.0,0.0,12813.736666666666,9.458351089751043,3.0,8,4,0.5,1,0,1.1593222481810537,18,5,0
U_024,P_070,2026-01-12 03:52:33,50,Tier-1,Fashion,TrendCraft,4159.46,8.333380924065208,4.57,8.530000000000001,2.254444717666111,0.0,0.0,13311.275,9.4964418209005,2.0,2,0,0.0,1,0,0.3124764532323162,3,0,1
U_018,P_070,2026-01-13 06:02:14,19,Tier-3,Fashion,TrendCraft,4159.46,8.333380924065208,1.63,5.172499999999999,1.8201039422371974,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,4,1,0.25,1,0,1.2744419762543087,6,1,0
U_025,P_002,2026-01-14 12:59:53,29,Tier-3,Fashion,StyleHub,3080.69,8.033233426784808,1.98,4.764285714285714,1.7516812456606445,119.10063657407407,4.788330029438869,1449.0,7.27931883541462,1.0,7,2,0.2857142857142857,1,0,2.12608005521049,12,2,0
U_043,P_044,2026-01-14 19:03:09,26,Tier-3,Electronics,Boat,9146.89,9.121278530584151,10.14,8.706,2.2727442509830245,0.0,0.0,703.955,6.558133970987827,2.0,10,4,0.4,0,1,12.9935720323032,19,2,0
U_045,P_055,2026-01-15 08:55:08,19,Tier-1,Electronics,Xiaomi,10737.8,9.281618629976812,42.37,8.37375,2.237913229633462,0.0,0.0,12813.736666666666,9.458351089751043,3.0,8,4,0.5,1,1,0.8379913119280065,8,3,1
U_044,P_054,2026-01-16 08:31:25,43,Tier-2,Electronics,Boat,24365.75,10.100974777036551,7.5,5.3775,1.8527761710338295,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,8,1,0.125,0,0,7.465568747606281,8,4,0
U_011,P_047,2026-01-16 14:17:33,28,Tier-2,Fashion,UrbanWeave,3896.89,8.26819066006953,3.93,8.837,2.2861507865306208,114.28884259259259,4.747440654098214,1449.0,7.27931883541462,1.0,10,2,0.2,0,0,2.6893650793650794,14,4,0
U_027,P_062,2026-01-17 23:01:25,42,Tier-1,FMCG,Dove,298.67,5.702681869212168,3.24,5.797499999999999,1.9165548975244886,69.04047453703704,4.2490732826236695,1084.76,6.990035481595865,1.0,4,0,0.0,1,1,0.27533279250709836,23,5,0
U_002,P_003,2026-01-20 10:47:24,46,Tier-2,Electronics,Samsung,5597.61,8.630273631627261,5.66,4.075,1.6243265249278511,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,4,0,0.0,1,1,1.7150854078896973,10,1,0
U_007,P_015,2026-01-20 14:47:54,56,Tier-1,FMCG,HUL,701.82,6.555100813506211,2.76,10.143636363636363,2.410868605259215,47.31413194444445,3.8777241047048445,12089.61,9.400184397257455,2.0,11,2,0.18181818181818182,1,1,0.0580515004206091,14,1,0
U_035,P_039,2026-01-22 09:20:32,24,Tier-1,Electronics,Sony,17759.54,9.78473442148933,17.69,9.218333333333334,2.3241834925465414,56.17123842592593,4.046050947205434,10198.73,9.230116528333776,1.0,6,0,0.0,1,0,1.7413481874704009,9,3,0
U_030,P_030,2026-01-22 12:14:31,45,Tier-3,FMCG,Patanjali,261.02,5.568420836725524,1.1,4.918,1.7779985539780179,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,10,1,0.1,1,1,0.07997548831865185,12,3,0
U_028,P_059,2026-01-26 04:17:07,44,Tier-2,Fashion,TrendCraft,2510.55,7.828655371413192,2.46,6.994285714285715,2.078727000741967,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,7,2,0.2857142857142857,1,1,0.7692225201072387,4,0,0
U_041,P_075,2026-01-26 05:53:24,42,Tier-2,Fashion,ModaLeaf,4366.62,8.381973517303344,5.57,9.09,2.3115448343655176,0.0,0.0,2694.94,7.899502216591669,1.0,11,2,0.18181818181818182,1,0,1.6203032349514275,5,0,0
U_041,P_036,2026-01-27 13:32:50,42,Tier-2,Fashion,StyleHub,520.25,6.256229773113011,5.89,9.09,2.3115448343655176,0.0,0.0,2694.94,7.899502216591669,1.0,11,2,0.18181818181818182,1,1,0.1930469695058146,13,1,0
U_021,P_004,2026-01-28 02:56:19,55,Tier-1,Fashion,UrbanWeave,3263.75,8.090938469100516,11.28,10.633333333333333,2.4538745405402715,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,3,0,0.0,1,0,1.0,2,2,0
U_044,P_065,2026-01-28 14:16:53,43,Tier-2,FMCG,Dove,107.23,4.684258592307055,2.43,5.3775,1.8527761710338295,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,8,1,0.125,0,1,0.03285484488701647,14,2,0
U_014,P_043,2026-01-30 14:59:40,57,Tier-3,Fashion,StyleHub,1449.0,7.27931883541462,11.23,6.92,2.0693912058263346,62.777118055555555,4.155394474853192,4009.36,8.296636291832128,1.0,7,3,0.42857142857142855,1,1,0.3614043139054612,14,4,0
U_031,P_002,2026-02-01 16:59:29,33,Tier-1,Fashion,StyleHub,3080.69,8.033233426784808,3.74,5.15,1.8164520818184267,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,5,0,0.0,1,0,0.943911145155113,16,6,0
U_028,P_024,2026-02-02 17:58:19,44,Tier-2,Fashion,StyleHub,3403.82,8.132947353750168,3.71,6.994285714285715,2.078727000741967,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,7,2,0.2857142857142857,1,0,1.042916890080429,17,0,0
U_028,P_004,2026-02-03 05:02:04,44,Tier-2,Fashion,UrbanWeave,3263.75,8.090938469100516,4.36,6.994285714285715,2.078727000741967,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,7,2,0.2857142857142857,1,0,1.0,5,1,0
U_008,P_038,2026-02-03 05:16:21,36,Tier-2,Fashion,UrbanWeave,2694.94,7.899502216591669,17.37,9.77,2.3767644911682972,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,2,0,0.0,1,1,0.8257188816545386,5,1,0
U_007,P_007,2026-02-03 17:57:59,56,Tier-1,FMCG,ITC,234.02,5.459670616905795,4.47,10.143636363636363,2.410868605259215,61.44613425925926,4.134304333282667,12089.61,9.400184397257455,2.0,11,2,0.18181818181818182,1,1,0.01935711739253789,17,1,0
U_019,P_030,2026-02-04 06:38:36,41,Tier-1,FMCG,Patanjali,261.02,5.568420836725524,0.64,5.398571428571429,1.8560747511638953,0.0,0.0,4101.67,8.31939326025318,1.0,7,0,0.0,0,1,0.06363749399634783,6,2,0
U_004,P_020,2026-02-04 08:42:08,60,Tier-2,Fashion,ModaLeaf,4101.67,8.31939326025318,13.61,13.995,2.7077168122009723,43.06755787037037,3.785723862532199,2594.726666666667,7.861621782090544,3.0,4,1,0.25,1,0,1.580771513505597,8,2,0
U_013,P_042,2026-02-04 19:27:39,53,Tier-3,Electronics,Boat,18236.21,9.811219291402352,12.74,6.734999999999999,2.045755484025029,116.88287037037037,4.769691507508315,298.67,5.702681869212168,1.0,6,0,0.0,0,0,61.05805738775236,19,2,0
U_039,P_014,2026-02-05 16:53:41,35,Tier-3,Electronics,JBL,20704.72,9.938165269584188,7.58,10.388333333333334,2.432589439564632,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,6,3,0.5,0,0,6.343843738031406,16,3,0
U_041,P_062,2026-02-05 19:42:42,42,Tier-2,FMCG,Dove,298.67,5.702681869212168,1.15,9.09,2.3115448343655176,0.0,0.0,2694.94,7.899502216591669,1.0,11,2,0.18181818181818182,0,1,0.11082621505488063,19,3,0
U_014,P_020,2026-02-05 20:03:12,57,Tier-3,Fashion,ModaLeaf,4101.67,8.31939326025318,3.03,6.92,2.0693912058263346,68.9879050925926,4.248322442728882,4009.36,8.296636291832128,1.0,7,3,0.42857142857142855,1,0,1.0230236247181594,20,3,0
U_030,P_059,2026-02-06 02:04:25,45,Tier-3,Fashion,TrendCraft,2510.55,7.828655371413192,14.83,4.918,1.7779985539780179,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,10,1,0.1,0,1,0.7692225201072387,2,4,0
U_045,P_056,2026-02-06 14:29:52,19,Tier-1,Electronics,Samsung,22463.09,10.019673313227768,2.48,8.37375,2.237913229633462,0.0,0.0,12813.736666666666,9.458351089751043,3.0,8,4,0.5,1,0,1.7530475757656954,14,4,0
U_030,P_025,2026-02-07 15:45:03,45,Tier-3,FMCG,Dove,1084.76,6.990035481595865,3.28,4.918,1.7779985539780179,999.0,6.907755278982137,3263.75,8.090938469100516,0.0,10,1,0.1,1,0,0.33236614324013786,15,5,0
U_026,P_006,2026-02-07 21:26:41,39,Tier-2,FMCG,Patanjali,1129.14,7.030096797837492,1.22,5.838888888888889,1.922625275294243,84.76793981481481,4.451645274832943,7732.26,8.95328578618271,1.0,9,2,0.2222222222222222,0,0,0.14602975068091348,21,5,0
